,log2FC
80114,0.7398510211089935
28934,0.7393830417550088
84243,0.7393447489543803
8237,0.7393168700349388
255783,0.7390249382854917
2856,0.7386461039031555
10068,0.738591905438625
6354,0.7381294954068456
6253,0.7379300975081557
101928331,0.7379205288668247
100419780,0.7379084091040209
219968,0.7378717456022219
79567,0.7376732671524486
8839,0.7371753386044029
100847009,0.7371042639700297
644538,0.7369255054821804
79317,0.7367144513994124
144360,0.736444262426781
157,0.7363777166881
199713,0.7353463174449164
100422863,0.7351743183260493
101060498,0.7351743183260493
105369725,0.7351743183260493
1346,0.7349209488018973
6280,0.7348163381040038
10917,0.7347851875710458
414152,0.7346684823538205
80830,0.7346549126190318
407007,0.7346343379047358
414236,0.7346312400263146
6615,0.7344534443514217
100873944,0.7343701731920579
3611,0.7342397206631581
3834,0.7339007508698236
8572,0.7335665399172013
7494,0.7333538417588539
407009,0.7332468846027811
3362,0.732966436019399
92211,0.7327340060755159
91300,0.7322461415350396
60386,0.7321548487389755
440352,0.7319785088437314
100507423,0.7317413148336769
23466,0.7316384528288511
10174,0.7307843438324717
100616467,0.7302986388552208
26696,0.729771443904477
26188,0.7297506540166461
107987292,0.7295639389176394
1486,0.7294306326293132
927,0.7294032037311091
105373953,0.7287626102202294
3304,0.7286863160412
6583,0.7286841950416321
7392,0.728439803572936
7148,0.7283140316036398
28431,0.7282104760883017
105371481,0.7282101454664502
8471,0.7281142167902948
4267,0.7280600395780059
102724624,0.7279731228901207
105377997,0.7272727272727273
1102,0.7272676215849128
100287238,0.7272032913161848
55332,0.7268624677822153
105377791,0.7268326645762491
116448,0.7267599714139563
4987,0.7266457814427456
1193,0.7266124673738297
84254,0.726309162657155
55024,0.7262559309040846
5313,0.7261125413750222
105372427,0.7259286017174225
10351,0.725750116249035
9945,0.7257196562350341
744,0.7256832657482528
1727,0.725611406534302
26524,0.7254806893657051
5521,0.7254596079628932
6452,0.7254539715105075
8542,0.7253386756119973
107986169,0.7251073480478843
391257,0.7250671788819306
401508,0.7247641330227803
389792,0.7246827060621488
220979,0.7246149755492923
28996,0.7245190707542193
55454,0.7244623999439472
7273,0.7243165911377538
100507050,0.7243143633516946
438,0.7241551501540178
1380,0.7239962434465044
2199,0.7236188157791972
101927454,0.7232138712334013
1278,0.7230310947799339
2689,0.7224635148250784
387748,0.7223945296784717
64066,0.7222304231704282
2548,0.7219880720927083
102723878,0.7216639031520287
11063,0.721380998988641
7090,0.7213274968560128
23231,0.7212991833985107
107987343,0.7212157683948008
105371480,0.7210016448425667
100033603,0.7208930357412331
28652,0.7206535736147103
27106,0.7205168952977665
6850,0.7204605814100109
83667,0.7201915262922007
4330,0.7200529412527699
80005,0.7199140327174476
355,0.7197197436445055
5252,0.7196864505545424
107985678,0.7196502670137761
2940,0.7196138099260514
107985926,0.7194509881753866
10912,0.7191793194721594
440243,0.7190204953814359
4004,0.7189625335920797
26578,0.7189037843826807
8744,0.7187415909572512
138649,0.7184526568159821
23418,0.7183896551372837
101926974,0.7183595455332171
6050,0.7181566841542821
2355,0.7179918096999618
94241,0.7178762172030169
10636,0.7175093390348852
6006,0.717389452616267
107986984,0.7173479548470288
101928000,0.7173479548470288
2670,0.7170076980384739
406926,0.7169925001442312
100189383,0.7169925001442312
84687,0.7168790269607008
389125,0.7166050011740186
105371251,0.7164633061577286
245927,0.7159809094580432
6567,0.7156514425386424
28701,0.7155255370304102
57198,0.715443850221833
100507582,0.7154062325279078
167838,0.7147584068810771
83478,0.7147405243938572
388799,0.7147049074736902
203522,0.7145420140373986
57085,0.714208912392543
1389,0.7139942526578906
160518,0.713924056140991
2200,0.713840892385516
56925,0.7137579188962384
105371981,0.7137418251621974
7127,0.713578596874255
286046,0.712742633808487
107987221,0.7126086154319529
407004,0.7124552110468652
643834,0.712032365739895
1808,0.7119350991840392
54413,0.7117794373093007
6547,0.7114760581057782
105372948,0.7113849371724026
135948,0.7113849371724026
100302214,0.7113849371724026
143162,0.7113838172526181
280657,0.7113821207358213
79747,0.7112972456477245
100286925,0.7112542972288152
9465,0.7112312572640684
57020,0.7112071731529515
11155,0.7110019968834056
112770,0.7107576755792344
136306,0.7105370578244932
105376481,0.7104579544798948
116535,0.7099009168245214
158046,0.7096549568019581
105378100,0.7093492625054527
11145,0.7091103140050228
28735,0.7090360879302864
57493,0.7090325614712292
5295,0.7088734117697353
10385,0.708752836193506
107985745,0.708079318404721
101929538,0.708079318404721
100189086,0.708079318404721
105375924,0.708079318404721
285154,0.708079318404721
10491,0.7079536076293262
51301,0.7079382562360825
28818,0.7076642436516054
124944,0.7075977691752025
8689,0.7075683781968745
253430,0.7075107692643847
79645,0.7074256353266835
101928059,0.7073568866547673
64218,0.7073563493525779
84966,0.7071624492105153
66008,0.7071276489247449
144448,0.7070334944686079
6813,0.706905458387995
1292,0.7067333796697923
401463,0.706719831537022
2825,0.7065979402393907
7484,0.7065969199914481
57659,0.7063466321093177
107986086,0.7061220224056508
63950,0.7059795592711864
81029,0.7059098430537212
1628,0.7057543526650569
80177,0.7055749343114455
913,0.705302283019388
30844,0.7050217506098164
55544,0.7046261163631131
116534,0.7044773430392253
11346,0.7042931410232978
8417,0.703820853151818
107985528,0.7034868847355509
6483,0.70335609422097
79722,0.703268649156588
79971,0.703046800699763
11167,0.7026907855335214
203611,0.7024287088367422
105372434,0.7022391382886106
8869,0.7021546685693938
6853,0.702020663067092
101927417,0.7016533221278101
157848,0.7013641125817272
2683,0.7013582812590666
441452,0.7013170208464308
107986084,0.7008487313377891
729246,0.7005569543755992
8501,0.700528725713963
27113,0.7003981777505484
145858,0.6999509215052518
55851,0.6999399127757631
100287178,0.6997428879959218
105377267,0.6997376646549206
139596,0.699699701447444
3430,0.6996744042802163
271,0.6996180103873613
5900,0.6994439673420914
4626,0.6994309409079644
7314,0.6993974685492717
3556,0.6992557668238781
5920,0.6992155681323631
101930023,0.6991661366652107
85012,0.6991265848673027
770,0.6990355455841453
100507420,0.6989577209738504
22990,0.6987599048605961
822,0.6985511713143531
441933,0.6984084545160352
401172,0.6983963958042381
10982,0.6983729354048638
57104,0.698028329000703
150290,0.6978692602626646
107986469,0.6978595829382557
388333,0.6978083098617529
2170,0.6977187900874267
3074,0.6975586183270863
149478,0.6973732536143853
3543,0.6969933605570953
55824,0.6967665286921871
23460,0.6967022063430832
2850,0.696618537990414
112268190,0.6965652843744108
537,0.6962252856486426
25834,0.6961966123063765
55640,0.6958063042337539
207063,0.6956474992022716
388813,0.6955279830284125
400512,0.6954675011744895
400581,0.6952368609763857
9256,0.694622157773896
100128108,0.6944223931802913
2857,0.6943773488685467
54546,0.6942306019348139
1009,0.694034212683686
102723733,0.6936754030482475
467,0.6935208370913823
105378835,0.693444080136086
54438,0.6929252597402593
26628,0.692611769889655
55679,0.6926073524357426
407738,0.6925425381296633
729,0.6925129207604064
51226,0.6916628244484464
245910,0.6914778024622197
100996348,0.6910779918773184
643246,0.6909208107947737
58488,0.6907674327689817
644414,0.6904690282126127
7321,0.6903611257403419
644524,0.6903535273320869
79630,0.6902091864453057
3660,0.6900117027643837
102466865,0.6898975002229029
124602,0.6897685073217739
54918,0.6894775015877386
101927498,0.6890933550889115
4556,0.6890616792851336
100505681,0.6883877390331099
29965,0.6883300729549022
100134444,0.6882468345951431
27063,0.6879841276601688
100507003,0.6878495393961568
10062,0.6874535465532592
114625,0.6866262155878626
80741,0.6862394886025829
107984871,0.6862348190944392
9963,0.685892388652217
554235,0.6857415914470799
54209,0.6856273929944949
114614,0.6855088879589464
728276,0.6854429749881206
22885,0.6852494009235492
136259,0.6851178760646368
100616242,0.6851022516417489
102466759,0.6850211114921372
10295,0.6848786331085392
84419,0.6846183712768852
1261,0.6845799404868398
200403,0.6845217768126073
284029,0.6840613706695882
124872,0.6840223892282746
8682,0.683955943177633
5306,0.683865728986591
284427,0.6836688329282918
84441,0.6836107760799415
51669,0.683487948633255
1004,0.6834870092690641
389421,0.6834361245181086
10744,0.6826866375153955
4842,0.682567676649974
389874,0.6825674371592905
81442,0.6825674371592905
219482,0.6825674371592905
342865,0.6823932701881734
8793,0.6823444099948439
151963,0.6823096098298462
5906,0.6822233816256489
28879,0.6819959091695806
140807,0.6818279176422202
201294,0.6815990989098104
5026,0.6808360762006611
57689,0.6808070109758777
23780,0.6807842451546193
22901,0.6807385824312391
339122,0.6806938701589198
100286986,0.6805668918871
79955,0.6804494146585585
81622,0.6804285976989703
84674,0.6803085022335864
101928762,0.6802984398731557
102725238,0.6802793430009566
100302178,0.6801801733494012
100652740,0.6801145820014245
4837,0.6800568919675616
100129128,0.6798397817922717
102465527,0.6798305299447377
6876,0.6797107178045714
107986597,0.6787194991775571
2643,0.6786392084500239
105378685,0.6784729441878792
389151,0.6781591206485009
146225,0.6779861410875085
137362,0.6777193514023929
283284,0.6775378664288798
108949267,0.6775024444078532
84460,0.6771380023372764
6256,0.6767650351871062
7453,0.6766251053565053
56927,0.6764236427934112
135924,0.6759368987646177
760,0.6758644885185419
5873,0.6757124496093123
149465,0.675245512483408
401236,0.6749512696196702
10307,0.6749221998034685
645367,0.6743558630604194
100874081,0.6740943181162585
101927503,0.6740943181162585
4675,0.6740052545530864
108783645,0.6738680757888273
5573,0.6738584619995915
57626,0.6736542554197804
8775,0.6736000540413194
2321,0.6734695771894792
403273,0.6722375424318204
93129,0.672077065155106
7038,0.672050837314158
5746,0.6720506182316472
105376147,0.6719654077209127
104,0.6719094524399605
107984526,0.6717437644992645
729648,0.6715716486637415
8352,0.6715308173097174
4500,0.6714347287693494
6935,0.671192308427079
105371891,0.671120737592017
55356,0.6709825652552626
105369378,0.6709390250677116
107985047,0.6709115369070932
11054,0.6708011755368641
123920,0.6706258368388376
100507463,0.6704857608242634
574445,0.6703788284238619
199704,0.670247998191341
266812,0.6701805772658105
158297,0.670054833917578
109617001,0.6698696927914574
11250,0.6687667376658593
28655,0.6686948420075987
100616230,0.6680842104007259
107181291,0.66791522715472
10487,0.6676112899968416
4099,0.6670991393028252
442919,0.6668065351802777
1265,0.6667541484072377
100506881,0.6667171650117396
105374407,0.6667112672654092
286059,0.6667104830153003
27314,0.6663957911332519
84270,0.6663732224954577
3700,0.6663463419214857
400566,0.6657250862865229
8110,0.6656328654769119
107986021,0.6653039739352645
391627,0.66524595300544
105369438,0.6650950685226409
6363,0.6650505114941296
57035,0.6650368289777795
10695,0.6647708168789084
90632,0.6647106369678913
4160,0.6644342075697733
58476,0.6642466112158649
283078,0.6635857603415181
102723623,0.6635496281846489
101060038,0.6635471159756616
399939,0.6631833544089951
55768,0.6627113930960711
6750,0.6625698831572929
107986366,0.6625698831572929
4322,0.6625138957375603
102465518,0.6624470455987765
9022,0.6624024341679497
128602,0.6620730031739481
100505812,0.6619241737130102
85352,0.6618589776057133
115548,0.6618504743915654
2526,0.6617419059600964
1318,0.661694705542013
646658,0.6616883777082099
83931,0.6616807534573628
5100,0.661079626678021
84071,0.6609603118794851
23240,0.6606735416238969
27090,0.6600398844502813
105374790,0.6599711585282662
1735,0.6595018797759562
340542,0.6594110252306438
105374868,0.6592642643896114
3987,0.6588557129828878
7378,0.6588062285824616
51696,0.6583517719757648
9296,0.6583216540924299
102465491,0.6581144051245169
3705,0.6580812689960549
162517,0.6580736314259785
25853,0.6580412014159265
441081,0.6578722200456646
101928716,0.6568652188972104
102724297,0.6568394826269479
28500,0.6568394826269479
4218,0.6568375259075268
6101,0.6567950422850846
116369,0.6567249460240268
57088,0.6564763500302018
9454,0.6563876221960019
56905,0.6561714529251468
2947,0.6560692576108895
101929074,0.6560411487910909
105372801,0.6556431910064857
112267942,0.6554750837452099
57824,0.6554724372379621
105371044,0.6554001756049705
344752,0.6550692608318283
100507410,0.6549009092482523
105375605,0.6549009092482523
64359,0.6548189234360269
27122,0.6547751004061446
60685,0.6545884754599385
527,0.654509440006029
100996318,0.6544398330240582
4092,0.6542791469618612
5507,0.6541628992954402
7389,0.6539882395045193
54541,0.6539734588012909
81470,0.6537471207095975
80228,0.6535701260859117
3428,0.6535539395092815
51378,0.653285710445068
386676,0.653175949594734
1382,0.6530417892901905
359710,0.652193934008235
105369823,0.6521668184702807
54760,0.6521302494655483
6446,0.6518091713693543
79668,0.6517453646448548
10318,0.6516580035949264
79762,0.6515099515340221
283297,0.6511965140609735
9929,0.6510966536131821
79961,0.650691481865417
25840,0.6502829205329723
6890,0.6501578053996866
128338,0.6500691149422586
9236,0.6500216510429233
266747,0.6500154520971773
107984615,0.6494436430212676
11009,0.6492157701608328
55909,0.6490435935858763
9444,0.6490408992627295
114294,0.6487946284829151
4761,0.6487135211467054
107984593,0.6486499333856899
7455,0.6486206111374466
1277,0.6486160892772794
23312,0.6484623323112597
102465257,0.6481101995498628
105375034,0.6477102276005255
2114,0.6475303610477567
154822,0.6473815582912669
23770,0.6473124426433507
131377,0.647292424500554
1540,0.6471645424484453
389073,0.6469993181949301
105378773,0.6469993181949301
93166,0.646618768727655
63924,0.6465783779131073
643955,0.6460780165795024
55577,0.6460442037754017
100287441,0.6457002155516105
5878,0.6456160881294313
1742,0.6452781385713475
9647,0.6452373335072696
3581,0.6450625782704069
111188157,0.644994399619482
80309,0.6449171458072058
63934,0.6449134457540673
102724765,0.644777489368515
57467,0.6445919942899825
7292,0.6443313774547335
285638,0.6442214120454288
51312,0.6441206837198798
100129464,0.6438165369857648
28725,0.6435516153562193
144347,0.6432233990714309
102724631,0.6431810486861673
9189,0.643058149517092
407018,0.6427036957179695
2769,0.6426697590310528
573,0.6421021083515992
2254,0.6418412635592579
9881,0.6418235301466737
2588,0.641635337137398
5063,0.6415835325381618
338949,0.6415232205163333
83657,0.6413344995113919
55437,0.640981316821934
28624,0.6409516925266232
645414,0.6409359732292261
6968,0.6408470126269308
8809,0.6406112193802613
3631,0.6400766585822595
340061,0.6399000827867631
152006,0.6398980232778495
3303,0.6398679809369963
80022,0.6395699456060449
3075,0.6394276958622598
10379,0.638732526539739
2678,0.638522582347937
55924,0.6385211566158029
284996,0.6382039374850681
768219,0.638112921848959
10665,0.6379753016686758
107986809,0.6378591040571964
221409,0.6376543574699736
6846,0.6373493977020885
29785,0.6372099156240552
6881,0.6371803515968164
79025,0.6371222140490733
83401,0.6370657362317771
25975,0.6370365905229898
25849,0.6368204695789252
23762,0.6367943884262219
105371874,0.6366135731980891
2054,0.6364374869233771
102466735,0.6363636363636364
100129307,0.63605046178847
105378949,0.6358300542052668
5553,0.6356464144181695
110091776,0.6355844207451531
3601,0.6355432559785941
